INTEGRATED ENERGY FLOW DATA
Metric, Units,Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec, Annual total, ,Description ,
system : building : all_zones : equipment_power : total : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Power consumption of equipment (all zones).
system : building : all_zones : insolation : adverse : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Solar gains admitted through glazing that increase cooling loads (all zones).
system : building : all_zones : insolation : total : , GJ, 1.988234, 2.895649, 3.687616, 3.551988, 3.893452, 4.055406, 4.318781, 3.685710, 3.270836, 2.573158, 1.592541, 1.813646, 37.327018, , Total solar gains admitted through glazing (all zones).
system : building : all_zones : insolation : useful : , GJ, 1.624243, 2.520795, 3.558518, 0.167733, 0.000000, 0.000000, 0.000000, 0.000000, 0.005651, 1.889250, 1.590376, 1.632898, 12.989465, , Solar gains admitted through glazing that supplant heating loads (all zones).
system : building : all_zones : internal_gains : adverse : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Sensible heat transfer from occupants, lights and equipment that increase cooling loads (all zones).
system : building : all_zones : internal_gains : total : , GJ, 2.563194, 2.315143, 2.563194, 2.480510, 2.563194, 2.480510, 2.563194, 2.563194, 2.480510, 2.563194, 2.480510, 2.563194, 30.179540, , Sensible heat transfer from occupants, lights and equipment (all zones).
system : building : all_zones : internal_gains : useful : , GJ, 2.355336, 2.118769, 2.502329, 0.080387, 0.000000, 0.000000, 0.000000, 0.000000, 0.004594, 1.955699, 2.480510, 2.448355, 13.945979, , Sensible heat transfer from occupants, lights and equipment that supplant heating loads (all zones).
system : building : all_zones : lighting_power : total : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Power consumption of lights (all zones).
system : building : all_zones : supplied_energy : cooling : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Total amount of cooling supplied to the building (all zones).
system : building : all_zones : supplied_energy : heating : , GJ, 50.119473, 35.333478, 27.751561, 0.927159, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 11.049947, 22.139075, 40.876672, 188.197365, , Total amount of heat supplied to the building (all zones).
system : building : all_zones : supplied_energy : net_flux : , GJ, 50.119473, 35.333478, 27.751561, 0.927159, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 11.049947, 22.139075, 40.876672, 188.197365, , Net heat/cooling supplied to the building (all zones).
system : building : all_zones : thermal_loads : cooling : total : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Total cooling load ( heat gain through envelope +  ventilation and infiltration loads; all zones )
system : building : all_zones : thermal_loads : heating : total : , GJ, 54.099052, 39.973042, 33.812409, 1.175279, 0.000000, 0.000000, 0.000000, 0.000000, 0.010244, 14.894896, 26.209961, 44.957926, 215.132808, , Total heating load ( heat loss through envelope +  ventilation and infiltration loads; all zones)
system : building : all_zones : thermal_loads : net : , GJ, 54.099052, 39.973042, 33.812409, 1.175279, 0.000000, 0.000000, 0.000000, 0.000000, 0.010244, 14.894896, 26.209961, 44.957926, 215.132808, , Total net load ( heat gain through envelope +  ventilation and infiltration loads; all zones )
system : building : zone_01 : envelope : all_components : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Heat gained through all components of envelope
system : building : zone_01 : envelope : all_components : heat_loss : , GJ, 1.891534, 1.392382, 1.165649, 0.036214, 0.000000, 0.281059, 0.334798, 0.337725, 0.138007, 0.605209, 0.987400, 1.626582, 8.796560, , Heat lost through all components of envelope
system : building : zone_01 : envelope : all_components : net_flux : , GJ, 1.891534, 1.392382, 1.165649, 0.036214, 0.000000, 0.281059, 0.334798, 0.337725, 0.138007, 0.605209, 0.987400, 1.626582, 8.796560, , Net flux through all components of envelope
system : building : zone_01 : envelope : ceilings : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of ceilings to cooling load
system : building : zone_01 : envelope : ceilings : heat_loss : , GJ, 0.075689, 0.058789, 0.046114, 0.001725, 0.000000, 0.001338, 0.002256, -0.000179, 0.002500, 0.024285, 0.042944, 0.066565, 0.322026, , Contribution of Ceilings to heating load
system : building : zone_01 : envelope : ceilings : net_flux : , GJ, 0.075689, 0.058789, 0.046114, 0.001725, 0.000000, 0.001338, 0.002256, -0.000179, 0.002500, 0.024285, 0.042944, 0.066565, 0.322026, , Contribution of ceilings to net heat flux
system : building : zone_01 : envelope : floors : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of overhanging floors to cooling load
system : building : zone_01 : envelope : floors : heat_loss : , GJ, 0.369973, 0.309709, 0.268099, 0.010489, 0.000000, 0.088885, 0.112466, 0.111632, 0.053439, 0.141768, 0.214744, 0.320873, 2.002077, , Contribution of overhanging floors to heating load
system : building : zone_01 : envelope : floors : net_flux : , GJ, 0.369973, 0.309709, 0.268099, 0.010489, 0.000000, 0.088885, 0.112466, 0.111632, 0.053439, 0.141768, 0.214744, 0.320873, 2.002077, , Contribution of overhanging floors to net heat flux
system : building : zone_01 : envelope : foundation : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of foundation to cooling load
system : building : zone_01 : envelope : foundation : heat_loss : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of foundation to heating load
system : building : zone_01 : envelope : foundation : net_flux : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of foundation to net heat flux
system : building : zone_01 : envelope : infiltration : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of infiltration to cooling load
system : building : zone_01 : envelope : infiltration : heat_loss : , GJ, 0.344587, 0.238355, 0.196365, 0.007186, 0.000000, 0.031452, 0.037199, 0.035527, 0.015318, 0.068240, 0.121803, 0.257858, 1.353890, , Contribution of infiltration to heating load
system : building : zone_01 : envelope : infiltration : net_flux : , GJ, 0.344587, 0.238355, 0.196365, 0.007186, 0.000000, 0.031452, 0.037199, 0.035527, 0.015318, 0.068240, 0.121803, 0.257858, 1.353890, , Contribution of infiltration to heating load
system : building : zone_01 : envelope : walls : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of walls to cooling load
system : building : zone_01 : envelope : walls : heat_loss : , GJ, 0.705272, 0.443419, 0.332136, 0.004018, 0.000000, 0.004452, -0.000849, 0.015788, -0.014200, 0.200446, 0.370787, 0.629278, 2.690547, , Contribution of walls to heating load
system : building : zone_01 : envelope : walls : net_flux : , GJ, 0.705272, 0.443419, 0.332136, 0.004018, 0.000000, 0.004452, -0.000849, 0.015788, -0.014200, 0.200446, 0.370787, 0.629278, 2.690547, , Contribution of walls to net heat flux
system : building : zone_01 : envelope : windows : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of windows to cooling load
